nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
14,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.428571429,0,0.380952381,1,0,0,0,0,0,0,0,1,1,1
0,0,0.37037037,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.24137931,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.818181818,0,0.636363636,0,0,0,0,0,0,0,0,1,0,1
5,0,0.073170732,0,0.0,1,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.375,0,0.125,0,0,0,0,0,0,0,0,1,1,0
0,0,0.636363636,0,0.090909091,1,0,0,0,0,0,0,0,1,0,0
1,0,0.0,0,0.333333333,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.095238095,0,0.095238095,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.666666667,0,0.2,0,0,0,0,0,0,0,0,1,1,0
6,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,1
8,0,0.076923077,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.428571429,0,0.071428571,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.023255814,0,0.046511628,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.4,0,0.1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.75,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.428571429,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
5,0,0.052631579,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.5,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.428571429,0,0.142857143,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.057692308,0,0.846153846,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.625,0,0.125,0,0,0,0,0,0,0,0,1,1,0
0,0,0.043478261,0,0.130434783,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.05,0,0.05,0,0,0,0,0,0,0,0,1,0,0
0,0,0.230769231,0,0.0,0,0,0,0,0,0,0,0,1,0,1
3,0,0.304347826,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.020833333,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.670588235,0,0.011764706,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
3,0,0.459016393,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.074074074,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.25,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
3,0,0.04,0,0.0,0,0,0,0,0,0,0,0,0,1,0
6,0,0.108910891,0,0.198019802,0,0,0,0,0,0,0,0,1,1,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
1,0,0.25,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.2,0,0.2,0,0,0,0,0,1,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
12,0,0.006666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.166666667,0,0.111111111,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.115384615,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.25,0,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.319148936,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,0,0
2,0,0.058823529,0,0.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.090909091,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.074074074,0,0.0,0,0,0,0,0,0,0,0,0,1,0
2,0,0.142857143,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.294117647,0,0.0,0,0,0,0,0,0,0,0,1,1,1
2,0,0.357142857,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
7,0,0.055555556,0,0.12962963,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.133333333,0,0.0,1,0,0,0,0,0,0,0,1,1,1
2,0,0.074074074,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.285714286,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.413793103,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.571428571,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.032520325,0,0.333333333,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.3125,0,0.083333333,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.72,0,0.12,1,0,0,0,0,0,0,1,1,1,1
1,0,0.125,0,0.3125,1,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.083333333,0,0,0,0,0,0,0,1,1,0,0
1,0,0.176470588,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.25,0,0.375,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
2,0,0.102564103,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.052631579,0,0.0,1,0,0,0,0,0,0,0,1,0,1
0,0,0.411764706,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.111111111,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
3,0,0.12195122,0,0.048780488,1,0,0,0,0,0,0,0,1,1,1
0,0,0.56,0,0.24,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.04,0,0.04,0,0,0,0,0,0,0,0,1,1,0
0,0,0.034482759,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.444444444,0,0.222222222,1,0,0,0,0,0,0,0,1,0,1
3,0,0.338709677,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.540540541,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.260869565,0,0.304347826,0,0,0,0,0,0,0,0,1,0,0
6,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.086956522,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,1,1,1
2,0,0.111111111,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
5,0,0.585987261,0,0.127388535,0,0,0,0,0,0,0,0,1,1,0
0,0,1.0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
3,0,0.296296296,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.238095238,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.125,0,0.0625,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.376470588,0,0.035294118,0,0,0,0,0,0,0,0,1,1,0
0,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.125,0,0.0,1,0,0,0,0,0,0,0,1,0,0
1,0,0.285714286,0,0.071428571,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.105263158,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0,0,0.0,1,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
21,0,0.063694268,0,0.031847134,0,0,0,0,0,0,0,0,1,1,0
6,0,0.026785714,0,0.008928571,1,0,0,0,0,0,0,0,1,1,0
1,0,0.040650407,0,0.008130081,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.4,0,0.066666667,0,0,0,0,0,0,0,0,0,1,0
2,0,0.227272727,0,0.181818182,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
2,0,0.04,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.176470588,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.125,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.081081081,0,0.108108108,0,0,0,0,0,0,0,0,0,1,0
0,0,0.25,0,0.375,0,0,0,0,0,0,0,0,0,0,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.277777778,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0,1,0
0,0,0.442105263,0,0.557894737,0,0,0,0,0,0,0,0,0,0,0
0,0,0.555555556,0,0.222222222,1,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.166666667,0,0.0,0,0,0,0,0,0,0,0,1,0,0
5,0,0.4875,0,0.075,0,0,0,0,0,0,0,0,1,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
6,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
5,0,0.0,0,0.095238095,1,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.107913669,0,0.007194245,1,0,0,0,0,0,0,0,1,1,1
0,0,0.25,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.333333333,0,0,0,0,0,0,0,0,1,0,0
0,0,0.333333333,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,1,0
0,0,0.468085106,0,0.212765957,0,0,0,0,0,0,0,0,0,1,0
0,0,0.666666667,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.322580645,0,0.043010753,0,0,0,0,0,0,0,0,1,1,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.103448276,0,0.0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.294117647,0,0.235294118,0,0,0,0,0,0,0,0,0,1,0
0,0,0.444444444,0,0.0,1,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.583333333,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.1,0,0.033333333,0,0,0,0,0,0,0,0,0,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.4,0,0.6,0,0,0,0,0,0,0,0,1,1,1
2,0,0.153846154,0,0.076923077,1,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
3,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.064516129,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.222222222,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.157894737,0,0.210526316,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.714285714,0,0.047619048,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.142857143,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.136363636,0,0.136363636,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.023809524,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.319148936,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
1,0,0.0,0,0.319148936,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.666666667,0,0,0,0,0,0,0,0,1,1,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
4,0,0.152173913,0,0.02173913,0,0,0,0,0,0,0,0,1,0,0
0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
2,0,0.0,0,0.105263158,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.222222222,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.533333333,1,0,0,0,0,0,0,0,0,0,0
0,0,0.613861386,0,0.207920792,0,0,0,0,0,0,0,0,1,1,0
0,0,0.166666667,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.176470588,0,0.0,0,0,0,0,0,0,0,0,1,1,1
2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
2,0,0.134615385,0,0.076923077,0,0,0,0,0,0,0,0,1,1,0
0,0,0.454545455,0,0.090909091,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
3,0,0.275,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
6,0,0.045454545,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
6,0,0.0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.125,0,0.625,1,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.466666667,0,0.1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.133333333,0,0.633333333,0,0,0,0,0,0,0,0,0,0,0
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
9,0,0.013986014,0,0.006993007,1,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.166666667,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.214285714,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0
0,0,0.846153846,0,0.615384615,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
9,0,0.013986014,0,0.006993007,1,0,0,0,0,0,0,0,1,1,1
0,0,0.833333333,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.087719298,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0
2,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
4,0,0.09202454,0,0.024539877,1,0,0,0,0,0,0,0,1,0,1
2,0,0.125,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.279069767,0,0.023255814,0,0,0,0,0,0,0,0,0,1,0
1,0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.153846154,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.142857143,0,0.047619048,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.307692308,0,0.0,1,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.2,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.056338028,0,0,0,0,0,0,0,0,0,0,0
0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,1,1,0
0,0,0.363636364,0,0.181818182,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
0,0,0.0,0,0.048780488,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,1
1,0,0.285714286,0,0.0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.5,0,0.0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.041666667,0,0.458333333,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
2,0,0.116438356,0,0.01369863,0,0,0,0,0,0,0,0,1,1,0
1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.05,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.176470588,0,0.0,0,0,0,0,0,0,0,0,1,1,1
0,0,0.225806452,0,0.032258065,0,0,0,0,0,0,0,0,1,1,0
0,0,0.428571429,0,0.142857143,0,0,0,0,0,0,0,0,1,1,0
0,0,0.695652174,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
